i,tret,h,w,a,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,y_68,y_69,y_70,y_71,y_72,y_73,y_74,y_75,y_76,y_77,y_78,y_79,y_80,y_81,y_82,y_83,y_84,y_85,y_86,y_87,y_88,y_89,y_90,y_91,y_92,y_93,y_94,y_95,y_96,y_97,y_98,y_99,y_100
162,19.452289887901106,5.80747705947387,3.9937410819373853,1,4.09694961712212e-05,7.524745256017589e-05,0.00013601212651842112,0.00024194581252211554,0.0004235583418158223,0.0007297313748182015,0.001237278451106071,0.002064555344229528,0.0033903166304133036,0.00547909260574136,0.008714283243842628,0.013639842427862644,0.021010756269455658,0.03185141031378997,0.04751932893220347,0.06976965594433955,0.10081322640843729,0.14335838407833837,0.2006242056748108,0.27631102491450005,0.37451373311935454,0.4995649170974123,0.6557990239149543,0.8472357061640624,1.0771901794895808,1.3478301609181838,1.6597115104326412,2.011336299544722,2.3987855693353124,2.8154823799109816,3.2521371330539077,3.6969156099431095,4.135850902088643,4.553494971273542,4.93377680431062,5.261005873868223,5.520936153305173,5.70179124969048,5.79514826791915,5.796588097170537,5.706042208593033,5.527798062621566,5.270162531741297,4.944820135424197,4.565955129738691,4.149229240824662,3.7107173139474345,3.2659005936900747,2.82880299433624,2.4113324724179144,2.022861442894845,1.6700513647291981,1.3569010267669344,1.0849785787470434,0.853785562747023,0.6611973434057735,0.5039274819382459,0.37797200744386106,0.27900107798578383,0.20267807723795866,0.14489797635597032,0.10194654570856941,0.07058905373871766,0.04810130460839242,0.0322575219278953,0.02128922231182518,0.01382748650509234,0.008838556444816606,0.005559990973228881,0.003442084150086067,0.0020971212008892726,0.0012574196078230268,0.0007419789357420798,0.00043088122842604266,0.0002462511246203553,0.00013850119521097867,7.666258692078266e-05,4.176072879870225e-05,2.2387588656760463e-05,1.1811395676045084e-05,6.132672436243845e-06,3.1336678981079416e-06,1.5758352794603298e-06,7.79871985497349e-07,3.798310560477881e-07,1.8205905003857965e-07,8.587934509473544e-08,3.9867575537701045e-08,1.82140103027662e-08,8.189284901850917e-09,3.6236065246585636e-09,1.5779409100017904e-09,6.76231020521127e-10,2.8520300206584737e-10,1.1837711361280088e-10,4.8354405748135766e-11,1.9438332413259188e-11,7.690181842010787e-12,2.9941176685873684e-12,1.147243931683874e-12
163,12.531620080651493,2.9040469996091414,5.685718567173291,1,0.25593862741245427,0.3100624804002268,0.3726797891401073,0.44442216327912243,0.5258099749668554,0.6172131582712389,0.7188111006766377,0.8305535106859148,0.9521244221258175,1.082911673918507,1.2219842537659031,1.3680797912137435,1.5196042147782132,1.6746451458755438,1.8309999995922717,1.986219023888349,2.137662673804483,2.282571837046852,2.4181485622438137,2.541644155868135,2.650450871929624,2.742192976942117,2.8148127759536217,2.866647261212789,2.896491400602365,2.9036447036502966,2.887938552591305,2.8497428094506696,2.789951337651175,2.709947229537127,2.611549628630183,2.496945001284433,2.368606481768758,2.229205439234457,2.0815196662563,1.9283425602922162,1.7723973766757353,1.6162601090916167,1.4622938506959038,1.3125966662068065,1.168964127095777,1.0328667920672636,0.905442110765976,0.7874995372234544,0.6795370949617587,0.58176725742887,0.49414980062509434,0.41642924134121123,0.3481745754854948,0.2888192497584895,0.23769960500994108,0.1940903880554985,0.15723630894367077,0.12637899464382985,0.10077903505958677,0.07973311641377369,0.0625864799385044,0.04874112589889449,0.03766030488282572,0.02886990467661687,0.02195735947675661,0.016568687921305142,0.012404217351542183,0.009213483467461057,0.006789715828314153,0.004964237819999393,0.0036010305314796874,0.002591637598973611,0.001850525117156608,0.0013109584887900122,0.0009214168283482475,0.0006425346948784283,0.00044453941166129515,0.0003051386365484075,0.00020780566181701588,0.0001404076577241295,9.41233674979342e-05,6.260043668248114e-05,4.130765227236611e-05,2.7043126892826438e-05,1.75653392997998e-05,1.1319556831277754e-05,7.237282896879768e-06,4.590869181355811e-06,2.889266019096245e-06,1.804070005067327e-06,1.1176156785580958e-06,6.869178931790488e-07,4.1888076359043476e-07,2.5342487889853246e-07,1.5211825067014956e-07,9.059133111348254e-08,5.352605098189284e-08,3.137740399966111e-08,1.8249125563822744e-08,1.053029051756841e-08,6.028536439800579e-09,3.424180671756227e-09,1.92963290537408e-09,1.0788621702482568e-09
164,16.15380551345696,5.275620493447454,8.85776487984358,1,1.0001761220294916,1.1079742584473036,1.2234069786311925,1.3464813143971364,1.4771268853254003,1.6151890781094531,1.7604229843415158,1.9124882936531842,2.07094533518125,2.235252450787116,2.4047648681016516,2.5787352202512115,2.7563158321935024,2.936562861307245,3.118442342798165,3.3008381493701657,3.4825618304189705,3.662364249859088,3.838948894854902,4.010986681555472,4.1771320398497975,4.336040018593021,4.486384117089514,4.62687451914542,4.756276383863621,4.873427833496098,4.977257273803165,5.066799686936066,5.141211551002972,5.199784064032413,5.24195438253506,5.267314625504459,5.275618442430171,5.2667849974165595,5.240900279297958,5.198215708055934,5.139144069123706,5.064252867522739,4.974255251465978,4.869998708424669,4.752451784187572,4.622689115843446,4.481875101838371,4.331246555528058,4.172094702493453,4.005746886159477,3.833548341105096,3.65684437932675,3.4769633123354113,3.2952004022847055,3.1128030994914053,2.9309577830134455,2.7507781767817243,2.5732955675689118,2.3994509042399206,2.2300888116244275,2.065953508239439,1.907686576087575,1.7558264938132426,1.6108098123725183,1.4729738256179392,1.342560567163305,1.2197219497185412,1.1045258537201224,0.9969629683019695,0.8969541890754897,0.8043583833084136,0.7189803433049463,0.6405787624200396,0.5688740844744106,0.5035560956488977,0.44429114751552456,0.39072892003347215,0.34250865348165854,0.29926479786628635,0.26063204686264113,0.2262497404434507,0.1957656357184095,0.1688390589563584,0.14514346316242446,0.12436842489381753,0.10622112124533228,0.09042733320295926,0.07673202498345535,0.06489955071825323,0.054713540096887954,0.04597651356935577,0.03850927563631661,0.03215013184720396,0.026753971587167528,0.02219125475855665,0.018346936227582475,0.015119357567245079,0.012419131316443571,0.010168038802190204,0.008297958624053432,0.006749839242722789,0.005472725793267604,0.004422848285663795,0.0035627757722911826
165,7.584947490853686,6.1356164951146415,12.354828434443329,1,5.081762443956781,5.206558844389587,5.325513180730652,5.438090210007712,5.543775212307669,5.642077896782188,5.732536180975528,5.814719802823971,5.888233725892873,5.952721300186198,6.007867143166783,6.053399708437113,6.089093512814119,6.114770996243746,6.130303993089943,6.135614797739995,6.130676812129494,6.11551476763694,6.0902045187578056,6.054872410966551,6.009694230137629,5.954893745748624,5.8907408647580315,5.817549417467823,5.735674600782538,5.645510108003497,5.547484977596915,5.442060196204038,5.329725093483886,5.2109935681678,5.086400185941937,4.9564961904507925,4.821845468832797,4.683020512768173,4.540598415058769,4.395156940296631,4.247270706247639,4.097507510220173,3.946424831953911,3.7945665415027166,3.642459837253934,3.4906124356827544,3.3395100307444756,3.1896140370195027,3.041359626905229,2.895154068352891,2.7513753659308127,2.6103712044091827,2.4724581906522096,2.33792138641276,2.2070141216884562,2.0799580756466693,1.9569436097830097,1.8381303359612584,1.72364790030376,1.6135969625653592,1.508050349630472,1.407054361115815,1.3106302047295162,1.2187755390152037,1.131466101377431,1.048657399819535,0.9702864476008153,0.8962735210089028,0.8265239216159742,0.7609297257137762,0.6993715050718164,0.6417200047053017,0.587837764945152,0.5375806767435055,0.49079946079817277,0.4473410627139895,0.40704995801580474,0.369769362367158,0.33534234381345346,0.30361283524413163,0.2744265465432589,0.2476317770629665,0.22308013010277097,0.2006271320059306,0.18013275928986516,0.1614618779116168,0.14448459933361596,0.1290765585035139,0.11511911919992729,0.10249951243013246,0.0911109137035631,0.08085246505464637,0.0716292476587957,0.06335221078533355,0.05593806266990169,0.04930912867565243,0.04339318185610258,0.03812325074154546,0.03343740885347473,0.029278550115167484,0.025594153978384042,0.022336043732406132,0.01946014110800268,0.016926219940341082
166,8.08710669814579,5.076601647358823,14.846633885255601,1,4.376667971151496,4.4559440401585535,4.531409218682811,4.602822930252809,4.669954836990112,4.732586074548951,4.7905104389655975,4.843535516426329,4.891483747302047,4.934193416221751,4.971519560463079,5.003334789521301,5.029530009373576,5.050015045676478,5.064719160914968,5.073591461352332,5.076601190504729,5.073737906772054,5.065011543789436,5.050452353011179,5.030110728991598,5.004056918774939,4.972380617739672,4.935190455151242,4.892613373552439,4.844793906953055,4.791893363562066,4.734088919528297,4.671572630812693,4.604550370900371,4.533240702568584,4.457873692353001,4.378689676696029,4.2959379890149005,4.209875657092604,4.120766080271121,4.0288776959147,3.934482644512613,3.8378554426088973,3.739271672484383,3.6390066971784556,3.5373344090295595,3.434526019440411,3.3308488970426695,3.226565460853395,3.1219321343894295,3.0171983660434303,2.91260572033465,2.8083870439365044,2.704765709659513,2.6019549408401117,2.500157217860684,2.399563767811313,2.3003541376060825,2.20269585019274,2.106744142850145,2.012641785958564,1.9205189800582803,1.8304933284863287,1.7426698824028846,1.65714125459072,1.5739877980352317,1.493277844970316,1.4150680018074622,1.3394034951520115,1.2663185639509673,1.1958368927100458,1.127972080662012,1.062728141761782,1.0001000304235612,0.9400741879985981,0.8826291051155636,0.8277358951656908,0.7753588744077575,0.7254561443899697,0.6779801726327391,0.6328783677842631,0.5900936457456752,0.5495649835604044,0.5112279581694169,0.4750152674465266,0.44085723124244397,0.4086822704794038,0.3784173626469996,0.34998847235149727,0.32332095586285975,0.2983399388837919,0.2749706670313527,0.25313882877248006,0.23277085078875628,0.21379416596189615,0.19613745436896293,0.17973085785472262,0.16450616890758013,0.15039699470517828,0.13733889731618398,0.12526951114643411,0.11412863880102758,0.10385832659986342,0.09440292103337668
167,10.725411882965187,9.655018862711684,9.544642945515719,1,5.135183875880789,5.442161376345832,5.7513636699263335,6.061138960868935,6.369739175800866,6.675334841141137,6.9760319051082975,7.269890314338539,7.554944110641053,7.829222772156282,8.09077348635532,8.337684011062224,8.56810575502135,8.780276692347762,8.972543716188937,9.143384036580645,9.291425236059327,9.415463614112609,9.514480477772532,9.58765607009552,9.634380870202174,9.654264047019186,9.647138902729798,9.61306519988964,9.552328326768885,9.465435317225367,9.353107802747875,9.216272033698075,9.056046162746602,8.873725034671404,8.670762771837573,8.448753482761905,8.20941045134743,7.954544186051022,7.686039721065284,7.405833565451075,7.115890691194767,6.818181937768823,6.514662189548576,6.207249654179788,5.897806535661399,5.588121356595049,5.279893140936939,4.974717622899339,4.674075600631197,4.379323506177077,4.091686217127447,3.812252091395539,3.541970165632808,3.281649420732731,3.03195998532316,2.7934361205976885,2.566480807606372,2.3513717413696655,2.148268524892435,1.9572208501872794,1.7781774524871894,1.6109956275441855,1.455451109789252,1.3112481206165993,1.1780294105521458,1.055386135946959,0.942867429471492,0.839989543460234,0.7462444654840275,0.6611079258685818,0.584046736748233,0.5145254212232189,0.4520121089254534,0.395983690512456,0.34593023809402845,0.3013587112132214,0.26179597867917914,0.22679119527125943,0.1959175791406574,0.16877364071196121,0.1449839171536346,0.1241992681930978,0.10609678936900528,0.09037939792362637,0.07677514463094143,0.06503630211991634,0.054938276870573774,0.04627838820608377,0.03887455343689399,0.032563913976683796,0.0272014328708465,0.022658489864010825,0.018821495972938345,0.015590545595927298,0.012878120533343184,0.010607856953861667,0.008713383340873465,0.00713723480409001,0.00582984684275724,0.004748629690185926,0.0038571227385827147,0.0031242272170602277,0.002523514249016263,0.0020326046201581396
168,12.70178160844824,9.050971118157134,7.409803513458797,1,2.0826793188425836,2.335371191754145,2.6065844933884614,2.8958100469089096,3.2022166280685633,3.524631519877675,3.861527282688089,4.211015781716452,4.570850374774421,4.938436974766543,5.310854467756381,5.684884694011462,6.057051894781574,6.423671202219928,6.780905416237937,7.124828983935028,7.451497789011603,7.7570230846968204,8.037647677884664,8.289822306536207,8.51028005690828,8.696106648892759,8.844804480438308,8.954348465757258,9.023231923082967,9.050501058718018,9.035776944162713,8.97926427846881,8.881746652586836,8.744568468851364,8.569604098767119,8.35921526813121,8.116198023685277,7.843720945412593,7.5452565115058565,7.224507690449361,6.885331921746396,6.531664652528726,6.167444524282009,5.796542158337624,5.422694279760191,5.0494446583701516,4.680093046188286,4.317652966867517,3.9648188792089645,3.623942907667417,3.2970210207076724,2.985688254150151,2.691222330298132,2.414554821337775,2.1562888514008187,1.916722227440472,1.6958748340112113,1.4935191183946857,1.3092125257646094,1.1423308133764114,0.992101271326428,0.8576349979829565,0.7379575133915637,0.632037136716007,0.5388106975840724,0.4572062903628018,0.3861629101576476,0.3246469260425642,0.2716654480930922,0.2262767286697754,0.18759780450576505,0.1548096347546652,0.12716002221570016,0.10396462197816259,0.08460634560372353,0.06853346181259154,0.05525667867022503,0.044345469673056914,0.035423878971303675,0.02816601111779253,0.02229137982434275,0.01756025960119331,0.013769154929865107,0.010746474581809703,0.008348474395647905,0.00645551058897365,0.0049686276366247275,0.0038064898673917645,0.002902654063796505,0.0022031712542209367,0.0016644992643920547,0.0012517031154018075,0.0009369176778038054,0.0006980457833550322,0.0005176649457805677,0.00038211666709949245,0.0002807537588201417,0.00020532297692415325,0.00014946238215202316,0.00010829505391233885,7.81030004677555e-05,5.60672415160402e-05,4.006203768981225e-05,2.8493070681238782e-05
169,18.164392225673254,1.508465657680596,0.4846785658554873,1,1.536555730877888e-305,8.1473749570882865e-289,1.458535303503905e-272,8.815481575575445e-257,1.7988915978904412e-241,1.2393495096993936e-226,2.882786369799077e-212,2.26391947485297e-198,6.002599193676923e-185,5.373380196853119e-172,1.623998598205689e-159,1.6571185708818397e-147,5.708886035424108e-136,6.64016723244626e-125,2.6075732413884113e-114,3.457194942074015e-104,1.5475371267426758e-94,2.3387733669010647e-85,1.1933423600087503e-76,2.0557572434652078e-68,1.1956620802144126e-60,2.3478748169072237e-53,1.5565793832957026e-46,3.4841549819884033e-40,2.633016076554641e-34,6.717990901496315e-29,5.7870224420127414e-24,1.6830645650239899e-19,1.6526323175247239e-15,5.47875097095905e-12,6.1322059863773795e-09,2.3172973428586133e-06,0.000295649158522064,0.012735071440063129,0.18520639510576759,0.9093695888033339,1.5074910031741506,0.843721053291467,0.15943104698198157,0.010171307047011153,0.0002190839115247506,1.5932138105158134e-06,3.911717592459356e-09,3.242580591019363e-12,9.074943277097813e-16,8.574857553251903e-20,2.7355191789173033e-24,2.9463373313984466e-29,1.0714083525147268e-34,1.3153988011123487e-40,5.452425125105278e-47,7.630479568266168e-54,3.6053199517504874e-61,5.751295006187187e-69,3.097542917684042e-77,5.632469837881633e-86,3.4578828190470046e-95,7.167233005994726e-105,5.015596955326088e-115,1.185014300378949e-125,9.4526680555534e-137,2.545746046303704e-148,2.3147580513756575e-160,7.10601276836666e-173,7.365058798918596e-186,2.577248573864536e-199,3.044852451585782e-213,1.2145238604715846e-227,1.6355947396856823e-242,7.436613550782064e-258,1.141575335189678e-273,5.916485368303016e-290,1.035268184220121e-306,1e-323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,12.83838638603375,4.896447294927671,5.842734168839346,1,0.4379682427941421,0.5276055264299911,0.630857105416791,0.7486996150135652,0.8819402605210388,1.031159091530066,1.1966499575707337,1.3783627636188847,1.5758500232435142,1.7882209584924769,2.0141064799053225,2.251638265358421,2.498444821772375,2.751666852391682,3.0079934746487007,3.2637198680438297,3.5148258244991797,3.7570734878103345,3.986121379067614,4.197650693419703,4.387498903413032,4.551794992466825,4.687090233040596,4.790478362819072,4.859699319938655,4.893221369203529,4.890297452185493,4.850992866188571,4.776182839899487,4.667520131427089,4.527374323956539,4.358745932684278,4.165159670314554,3.9505421698718,3.7190900779205753,3.4751346796240035,3.223009098110091,2.966923649594592,2.710854181154514,2.4584472366695587,2.212944766789107,1.9771299042518824,1.7532941479013533,1.5432252105666804,1.3482138477875694,1.1690772398462876,1.0061959742836157,0.8595613774530859,0.7288298625589005,0.6133810750142487,0.5123768905003072,0.42481871703133883,0.349601027343471,0.28555956074513494,0.23151314685608196,0.18629858616170733,0.14879845014576953,0.11796202093173981,0.09281986849234601,0.0724927610464698,0.05619572536258258,0.04323812666951264,0.03302063384701284,0.025029887025586114,0.01883160435212221,0.014062764397856519,0.01042339097908681,0.0076683566565773345,0.005599516479141893,0.0040583892439167175,0.002919522437926107,0.0020846103242263317,0.0014773823257707356,0.001039240018309054,0.0007255941497795416,0.0005028363103175496,0.0003458712292075871,0.0002361332756051796,0.00016001286224615266,0.00010762360711952585,7.184807582348388e-05,4.7607753378948744e-05,3.131087332644328e-05,2.043937551914134e-05,1.3243263253856897e-05,8.516817662977846e-06,5.436440444095711e-06,3.444346761492236e-06,2.1659780381294794e-06,1.3519361396383717e-06,8.375548434008654e-07,5.15021404689773e-07,3.143346459295949e-07,1.9042070641034257e-07,1.1449619131341049e-07,6.833179926082481e-08,4.047712150243754e-08,2.3798595769055008e-08,1.3888264921743597e-08,8.044510073892088e-09
171,10.439499783520006,3.7287482310816227,0.8312762329797397,1,2.111197535387934e-34,3.614385270491053e-31,4.277884566701319e-28,3.5003600904778555e-25,1.9800922770943996e-22,7.743676124505931e-20,2.0936205641467832e-17,3.9132519884251345e-15,5.056694284592537e-13,4.5173592072614486e-11,2.7899190207635092e-09,1.1912080346590802e-07,3.5161927539513554e-06,7.175410957118649e-05,0.0010123016123402516,0.009873295196760414,0.06657380194045169,0.31033706006247097,1.000121970327033,2.2282367787423727,3.4320906735207535,3.6546451239264326,2.6904239196664403,1.36925792464062,0.48176900403027484,0.11718755444204736,0.019706666709747928,0.002291046460159333,0.000184138103267069,1.023157468289292e-05,3.930341944678048e-07,1.0437758349096458e-08,1.9163427329383368e-10,2.4323618015790754e-12,2.1343822924226748e-14,1.2948077439064816e-16,5.430344866910971e-19,1.5744851862168447e-21,3.1560130522717564e-24,4.373489082151983e-27,4.189925944589392e-30,2.7750683971339567e-33,1.2706621120358935e-36,4.02230976864884e-40,8.802580211184632e-44,1.3317831410172575e-47,1.392983842159453e-51,1.0072741511625957e-55,5.035450646483985e-60,1.7402756459156127e-64,4.1580220269422014e-69,6.868225933551351e-74,7.84316596022094e-79,6.191947717338505e-84,3.379498055388024e-89,1.2751643582434004e-94,3.3263594224777123e-100,5.998756412822509e-106,7.478979185341173e-112,6.446328991292368e-118,3.841241851991032e-124,1.5824131460427005e-130,4.5066845126941585e-137,8.8732654793096e-144,1.2078106045157941e-150,1.1365884688790648e-157,7.394293708945958e-165,3.325670308147021e-172,1.0340718914969448e-179,2.2228559394972747e-187,3.3033983398802965e-195,3.3939045113988513e-203,2.4106121233016525e-211,1.1837066783287335e-219,4.0183698222138615e-228,9.430717892129422e-237,1.5301311201344003e-245,1.7163331338160217e-254,1.3309556050091023e-263,7.135338760087447e-273,2.644567571091251e-282,6.776162055547546e-292,1.2003335466406586e-301,1.4699722901027e-311,1.255e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,18.83779524970027,5.947399183416829,14.353645071243175,1,2.513686996649421,2.6308582738717985,2.7500843868035867,2.871156733982683,2.993850394123503,3.1179245450903044,3.2431230014720565,3.369174871751328,3.495795335044944,3.622686536337624,3.7495385980417986,3.876030744608341,4.001832535795862,4.1266052030928435,4.250003082689901,4.3716751373319465,4.491266558354869,4.608420438241613,4.72277950313082,4.833987893889583,4.941692983632029,5.045547218937826,5.145209971509259,5.240349386610454,5.330644214365086,5.415785609855125,5.495478887967088,5.569445219076523,5.637423251946873,5.699170650644596,5.7544655328359235,5.803107797527404,5.84492033113643,5.879750081721531,5.907468992255894,5.927974784980801,5.941191590116086,5.947070413519289,5.945589439259483,5.936754164490799,5.920597365458772,5.897178894933664,5.866585312822757,5.828929353151871,5.784349232009323,5.733007802397528,5.675091563223885,5.610809530869444,5.5403919828883925,5.4640890844020475,5.382169408647506,5.294918363914833,5.202636539750431,5.105637985812745,5.004248437135946,4.898803499785868,4.789646810980078,4.677128187692038,4.561601777571279,4.443424225692033,4.322952870198348,4.200543979352016,4.076551041819689,3.9513231212674893,3.8252032854760856,3.6985271192587286,3.5716213294710566,3.4448024493578187,3.318375648400656,3.1926336527259704,3.067855780015558,2.9443070917475502,2.822237664493668,2.701881980922088,2.5834584401143528,2.4671689858095296,2.353198850248265,2.2417164104114065,2.1328731526393403,2.0268037408848225,1.9236261831983945,1.823442090474876,1.7263370210040858,1.6323809039699826,1.5416285347297711,1.454120134477178,1.3698819667500224,1.2889270031784277,1.211255630882909,1.1368563940165943,1.065706762097978,0.9977739179943383,0.9330155586852097,0.8713807022539022,0.8128104949164451,0.7572390122949442,0.7045940495695757,0.6547978955937372,0.6077680865239042,0.5634181349932911
173,18.091973646822503,3.913296335886128,14.017173647825388,1,1.7013569267370832,1.7811906331453407,1.862351106611038,1.9446834120510563,2.028021000138294,2.1121860770597713,2.196990064838859,2.2822341524434218,2.3677099370700514,2.453200154135002,2.538479493623857,2.623315499564173,2.7074695484984965,2.7906979019597986,2.8727528270983376,2.953383778789114,3.0323386357731863,3.1093649826647995,3.184211428999665,3.2566289559174706,3.3263722805727025,3.3932012279601853,3.45688209953247,3.517189027781261,3.5739053058591996,3.6268246813348943,3.6757526033051002,3.720507412333935,3.7609214630489927,3.7968421696957435,3.82813296553069,3.8546741676150034,3.8763637393469574,3.8931179439352843,3.9048718829572646,3.9115799151544772,3.9132159516843403,3.9097736251546378,3.9012663309084106,3.8877271401846056,3.869208585942308,3.8457823232895625,3.817538667588422,3.7845860144027514,3.747050146501913,3.7050734341198646,3.6588139355842872,3.6084444062641885,3.554151224527932,3.4961332440492705,3.4346005823403343,3.3697733558227028,3.301880372067365,3.2311577900394384,3.1578477592737006,3.0821970488832493,3.0044556771684614,2.924875552350769,2.8437091346107195,2.7612081291687915,2.6776222196178048,2.5931978501060216,2.508177064289253,2.4227964082283524,2.3372859036157414,2.251868096881689,2.1667571888688575,2.0821582488829713,1.9982665160390545,1.9152667899370621,1.833332911827815,1.7526273365795237,1.6733007949356258,1.5954920447743228,1.519327709346243,1.4449221997855508,1.372377718566872,1.301784340020113,1.2332201635210158,1.166751534549529,1.1024333284522787,1.0403092914600378,0.9804124332957194,0.9227654655617706,0.8673812800158514,0.8142634608274996,0.7634068249527342,0.7147979848641363,0.6684159280264586,0.6242326077073345,0.5822135399540643,0.5423184018453461,0.5045016264357487,0.46871299014517054,0.43489818869999336,0.40299939810183455,0.37295581747848416,0.34470419105491573,0.3181793068655154,0.2933144702075743
174,14.499925656602313,3.3993420321826937,1.9752610530711416,1,6.761152528194882e-12,4.275346982655318e-11,2.5323831583818675e-10,1.4050600352656337e-09,7.302436026840223e-09,3.5550691793816596e-08,1.6211969081458233e-07,6.925177235079748e-07,2.770980272832022e-06,1.0385882156253463e-05,3.6463702327780216e-05,0.0001199183239009569,0.00036941774448282335,0.0010660004065051623,0.002881405651120964,0.0072955636737809726,0.017302972445879514,0.03844058564017963,0.07999570867798989,0.15593758360163967,0.2847359644234177,0.4870137984323447,0.7802748738753736,1.17101212929595,1.6461999349500167,2.1677599196240407,2.6739125499159875,3.089517306269985,3.343809138547293,3.3900003555257086,3.219329450052496,2.863772514455591,2.3862669483414916,1.8625457565467725,1.361765385795765,0.932620690617309,0.5982947845371166,0.35952806978227153,0.20237543934479854,0.10670633936411297,0.052702358818028996,0.024382447680917886,0.010566519620803195,0.004289375254119567,0.0016310359572844243,0.0005809522583592148,0.00019383168380658042,6.057821998530396e-05,1.773436582436858e-05,4.863201149634874e-06,1.2492122046373866e-06,3.005782969556501e-07,6.774643332643383e-08,1.4302852739933382e-08,2.828565982914285e-09,5.239832163501943e-10,9.092343905197997e-11,1.4778887624457065e-11,2.2501685745989506e-12,3.209192575019743e-13,4.287300431574924e-14,5.365120392823415e-15,6.289012262950691e-16,6.905463379940785e-17,7.102489932840003e-18,6.842831445405784e-19,6.17544806149772e-20,5.220456962235211e-21,4.1338620653784185e-22,3.0662732793936104e-23,2.130458852874162e-24,1.386573380857454e-25,8.45317736521371e-27,4.827302559582194e-28,2.582239222810894e-29,1.2938854899640982e-30,6.072990852488242e-32,2.6700342152667944e-33,1.099609394934757e-34,4.241968821770528e-36,1.5328650347207158e-37,5.1885711794250155e-39,1.6451255806023918e-40,4.886048203072685e-42,1.3593267214287339e-43,3.542398185312536e-45,8.647255963209027e-47,1.977273143849884e-48,4.235087972916576e-50,8.497000032273713e-52,1.5968944777337553e-53,2.8112161138978853e-55,4.6357463321153345e-57,7.160651019548204e-59,1.0360787562797618e-60,1.4042371063247654e-62,1.7827708981407284e-64,2.1201082821556574e-66,2.361717591354469e-68,2.4643665295533393e-70
175,19.73651092974352,9.700441930627742,0.3937019179465496,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-323,6.822958800619736e-302,1.814039584870283e-281,9.303124961656736e-262,9.202779857593894e-243,1.755970824925285e-224,6.462843545365229e-207,4.588154914729989e-190,6.282906365710185e-174,1.6595532258611894e-158,8.455316487485164e-144,8.309533334224136e-130,1.5751846990573427e-116,5.759627791516595e-104,4.0622386753100246e-92,5.526428283756533e-81,1.4502127680390664e-70,7.340522838991706e-61,7.166883550330468e-52,1.3497141025045869e-43,4.9029933841218096e-36,3.4354917720293774e-29,4.643277100719855e-23,1.2105099834935007e-17,6.087237308420477e-13,5.9044598545577805e-09,1.1047097810985893e-05,0.003986798703515809,0.2775290834331847,3.726497020483205,9.651640546069903,4.821804345401953,0.4646501832290512,0.008636757492346984,3.0965879681725405e-05,2.1415301965328358e-08,2.856755465718877e-12,7.350722288646562e-17,3.648337840042867e-22,3.492755328634566e-28,6.449846278475859e-35,2.2974107461731683e-42,1.5784688513409582e-50,2.0919026405849296e-59,5.347551847736455e-69,2.6367965623623285e-79,2.507877548895072e-90,4.6009139967212445e-102,1.6281334044546794e-114,1.1113323137857538e-127,1.4632077131046124e-141,3.716003421372515e-156,1.8203475453209771e-171,1.7200481471317553e-187,3.1349814752095656e-204,1.1021417090919242e-221,7.473912017069675e-240,9.776121894684218e-259,2.4665692834600643e-278,1.2004058788887487e-298,1.12677e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
